session_id,duration,Completed_step1,Completed_step2,Completed_pmt,region_name,region_code,state_code,state_name,zip_code,city_name,lat,lng,state_quadrant,county_name,basket_price,country
579,19774,Y,Y,Y,South Atlantic,South,NC,North Carolina,27599,Chapel Hill,36.05251,-79.107692,NE Corner of North Carolina,Orange County,198,United States
580,195223,Y,Y,Y,Mid-Atlantic,Northeast,PA,Pennsylvania,17748,McElhattan,41.125166,-77.36332,NE Corner of Pennsylvania,Clinton County,96,United States
581,121157,N,N,N,Mountain,West,CO,Colorado,80513,Berthoud,40.294423,-105.08431,NE Corner of Colorado,Larimer County,55,United States
582,190048,Y,Y,Y,East North Central,Midwest,IL,Illinois,60142,Huntley,42.171973,-88.42891,NE Corner of Illinois,McHenry County,121,United States
583,72609,Y,Y,N,West South Central,South,AR,Arkansas,72156,Solgohachia,35.284619,-92.6754,NE Corner of Arkansas,Conway County,129,United States
584,239765,Y,Y,N,West North Central,Midwest,ND,North Dakota,58353,Mylo,48.636915,-99.61665,NE Corner of North Dakota,Rolette County,127,United States
585,99441,N,N,N,South Atlantic,South,FL,Florida,33148,Miami,25.558428,-80.458168,SE Corner of Florida,Miami-Dade County,165,United States
586,48622,N,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,17061,Millersburg,40.550027,-76.93743,SE Corner of Pennsylvania,Dauphin County,230,United States
587,112436,Y,N,N,Pacific,West,WA,Washington,98663,Vancouver,45.647667,-122.66162,SW Corner of Washington,Clark County,82,United States
588,145699,Y,Y,N,South Atlantic,South,FL,Florida,34250,Terra Ceia,27.575972,-82.58493,SE Corner of Florida,Manatee County,10,United States
589,91635,N,N,N,East South Central,South,KY,Kentucky,42755,Leitchfield,37.471943,-86.343941,SW Corner of Kentucky,Grayson County,95,United States
590,216468,N,N,N,South Atlantic,South,VA,Virginia,22514,Milford,37.988674,-77.29047,NE Corner of Virginia,Caroline County,177,United States
591,280996,Y,Y,Y,Mid-Atlantic,Northeast,NY,New York,13625,Colton,44.537321,-74.92847,NE Corner of New York,St Lawrence County,111,United States
592,239144,Y,Y,N,Mid-Atlantic,Northeast,NJ,New Jersey,07605,Leonia,40.862685,-73.98551,NE Corner of New Jersey,Bergen County,139,United States
593,197832,Y,Y,Y,West North Central,Midwest,MO,Missouri,63177,Saint Louis,38.6531,-90.243462,NE Corner of Missouri,St. Louis City,220,United States
594,222215,Y,Y,Y,West South Central,South,TX,Texas,79001,Adrian,35.2195,-102.71795,NW Corner of Texas,Oldham County,240,United States
595,227546,Y,Y,N,South Atlantic,South,VA,Virginia,22959,North Garden,37.935994,-78.64088,SE Corner of Virginia,Albemarle County,105,United States
596,139144,Y,Y,Y,East South Central,South,TN,Tennessee,37213,Nashville,36.167179,-86.76777,NW Corner of Tennessee,Davidson County,138,United States
597,20269,N,N,N,West North Central,Midwest,IA,Iowa,52807,Davenport,41.565433,-90.53924,SE Corner of Iowa,Scott County,109,United States
598,154859,Y,N,N,Mountain,West,AZ,Arizona,85619,Mount Lemmon,32.441496,-110.75682,SE Corner of Arizona,Pima County,67,United States
599,189109,Y,N,N,Mountain,West,CO,Colorado,80000,Aurora,39.669637,-104.773083,NE Corner of Colorado,Unknown County,177,United States
600,242570,Y,Y,N,West South Central,South,OK,Oklahoma,74501,Mcalester,34.944399,-95.75709,SE Corner of Oklahoma,Pittsburg County,38,United States
601,20794,N,N,N,New England,Northeast,VT,Vermont,05351,South Newfane,42.934798,-72.75062,SW Corner of Vermont,Windham County,124,United States
602,59161,N,N,N,Pacific,West,CA,California,95409,Santa Rosa,38.460594,-122.6422,NW Corner of California,Sonoma County,141,United States
603,4330,Y,Y,N,West South Central,South,TX,Texas,79901,El Paso,31.759558,-106.48011,NW Corner of Texas,El Paso County,129,United States
604,142375,Y,Y,N,New England,Northeast,CT,Connecticut,06062,Plainville,41.671548,-72.86294,NW Corner of Connecticut,Hartford County,158,United States
605,122249,N,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,17579,Strasburg,39.9656,-76.17781,SE Corner of Pennsylvania,Lancaster County,170,United States
606,156724,Y,Y,N,East South Central,South,AL,Alabama,36113,Montgomery,32.359588,-86.34434,SE Corner of Alabama,Montgomery County,81,United States
607,51642,N,N,N,West North Central,Midwest,MN,Minnesota,56227,Correll,45.290863,-96.16888,SW Corner of Minnesota,Big Stone County,129,United States
608,128970,Y,Y,N,East North Central,Midwest,OH,Ohio,44422,Greenford,41.017082,-80.802854,NE Corner of Ohio,Mahoning County,10,United States
609,136309,Y,N,N,West South Central,South,LA,Louisiana,71104,Shreveport,32.484232,-93.73671,NW Corner of Louisiana,Caddo Parish,17,United States
610,57766,Y,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,18623,Laceyville,41.653217,-76.1487,NE Corner of Pennsylvania,Bradford County,184,United States
611,238688,N,N,N,South Atlantic,South,MD,Maryland,21045,Columbia,39.207523,-76.82527,NE Corner of Maryland,Howard County,163,United States
612,140347,Y,Y,Y,Mountain,West,ID,Idaho,83672,Weiser,44.310781,-116.93326,SW Corner of Idaho,Washington County,243,United States
613,238643,Y,Y,N,East South Central,South,KY,Kentucky,40339,Keene,37.942941,-84.64418,NE Corner of Kentucky,Jessamine County,23,United States
614,77582,N,N,N,New England,Northeast,MA,Massachusetts,01095,Wilbraham,42.12531,-72.44057,NW Corner of Massachusetts,Hampden County,130,United States
615,6442,Y,Y,N,East South Central,South,TN,Tennessee,37332,Evensville,35.585467,-84.94125,NE Corner of Tennessee,Rhea County,226,United States
616,190637,Y,N,N,Pacific,West,CA,California,95920,Butte City,39.44223,-121.95216,NW Corner of California,Glenn County,120,United States
617,55205,Y,Y,N,South Atlantic,South,WV,West Virginia,26201,Buckhannon,38.997267,-80.20915,NW Corner of West Virginia,Upshur County,58,United States
618,249116,Y,Y,N,West North Central,Midwest,SD,South Dakota,57118,Sioux Falls,43.674582,-96.79134,SE Corner of South Dakota,Minnehaha County,115,United States
619,203040,Y,N,N,South Atlantic,South,MD,Maryland,20754,Dunkirk,38.746123,-76.65117,SE Corner of Maryland,Calvert County,217,United States
620,124652,N,N,N,Pacific,West,OR,Oregon,97203,Portland,45.589689,-122.73875,NW Corner of Oregon,Multnomah County,237,United States
621,243733,Y,Y,N,Pacific,West,CA,California,94520,Concord,37.986321,-122.03988,NW Corner of California,Contra Costa County,58,United States
622,233499,N,N,N,West North Central,Midwest,IA,Iowa,50169,Mitchellville,41.661112,-93.35327,SE Corner of Iowa,Polk County,147,United States
623,191340,N,N,N,East South Central,South,MS,Mississippi,39643,Kokomo,31.231448,-90.02263,SW Corner of Mississippi,Marion County,13,United States
624,163821,Y,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,15671,New Derry,40.356055,-79.3194,SW Corner of Pennsylvania,Westmoreland County,57,United States
625,172021,Y,Y,Y,East North Central,Midwest,MI,Michigan,49340,Remus,43.617313,-85.09604,SE Corner of Michigan,Mecosta County,92,United States
626,286362,Y,Y,N,Mountain,West,ID,Idaho,83862,Samuels,48.36875,-116.545493,NW Corner of Idaho,Unknown County,40,United States
627,286646,Y,Y,Y,East North Central,Midwest,IL,Illinois,62280,Rockwood,37.845454,-89.66878,SW Corner of Illinois,Randolph County,128,United States
628,225716,Y,Y,N,West North Central,Midwest,MO,Missouri,63840,Deering,36.213318,-89.748102,SE Corner of Missouri,Pemiscot County,231,United States
629,129599,Y,N,N,Mountain,West,ID,Idaho,83601,Atlanta,43.801588,-115.13085,SW Corner of Idaho,Elmore County,189,United States
630,65845,N,N,N,Mid-Atlantic,Northeast,NY,New York,10946,Wallkill,41.507236,-74.412119,SE Corner of New York,Unknown County,94,United States
631,11953,N,N,N,South Atlantic,South,WV,West Virginia,25043,Clay,38.46791,-81.0082,SW Corner of West Virginia,Clay County,249,United States
632,152917,N,N,N,West South Central,South,LA,Louisiana,71152,Shreveport,32.607556,-93.75256,NW Corner of Louisiana,Caddo Parish,10,United States
633,70918,Y,Y,N,West South Central,South,AR,Arkansas,72641,Jasper,35.979619,-93.23783,NE Corner of Arkansas,Newton County,217,United States
634,230190,Y,Y,N,West North Central,Midwest,IA,Iowa,51301,Spencer,43.150381,-95.14466,NW Corner of Iowa,Clay County,176,United States
635,230968,Y,Y,N,West South Central,South,OK,Oklahoma,74641,Kaw City,36.807276,-96.86091,NE Corner of Oklahoma,Kay County,202,United States
636,69283,Y,Y,N,West North Central,Midwest,MN,Minnesota,56722,Euclid,47.970507,-96.66654,NW Corner of Minnesota,Polk County,161,United States
637,250080,N,N,N,New England,Northeast,ME,Maine,04421,Castine,44.405928,-68.79341,SE Corner of Maine,Hancock County,140,United States
638,221361,N,N,N,South Atlantic,South,SC,South Carolina,29836,Martin,33.080604,-81.49201,SW Corner of South Carolina,Allendale County,62,United States
639,30961,N,N,N,New England,Northeast,MA,Massachusetts,01080,Three Rivers,42.180563,-72.36518,NW Corner of Massachusetts,Hampden County,119,United States
640,102086,Y,Y,N,Mid-Atlantic,Northeast,PA,Pennsylvania,15644,Jeannette,40.329238,-79.61469,SW Corner of Pennsylvania,Westmoreland County,165,United States
641,19081,Y,Y,N,East North Central,Midwest,MI,Michigan,48656,Saint Helen,44.360384,-84.43815,SE Corner of Michigan,Roscommon County,127,United States
642,108823,N,N,N,West North Central,Midwest,IA,Iowa,50116,Hamilton,41.17969,-92.94775,SE Corner of Iowa,Marion County,83,United States
643,194060,Y,Y,Y,West North Central,Midwest,IA,Iowa,52627,Fort Madison,40.637694,-91.33866,SE Corner of Iowa,Lee County,8,United States
644,106818,Y,Y,N,Mid-Atlantic,Northeast,PA,Pennsylvania,19023,Darby,39.916262,-75.26517,SE Corner of Pennsylvania,Delaware County,114,United States
645,68164,Y,N,N,Mid-Atlantic,Northeast,NJ,New Jersey,07733,Holmdel,40.384832,-74.17194,NE Corner of New Jersey,Monmouth County,203,United States
646,267532,Y,Y,Y,East North Central,Midwest,WI,Wisconsin,54126,Greenleaf,44.291766,-88.05059,SE Corner of Wisconsin,Brown County,70,United States
647,209220,N,N,N,Pacific,West,CA,California,93675,Squaw Valley,36.713181,-119.18327,SE Corner of California,Fresno County,102,United States
648,134454,N,N,N,South Atlantic,South,FL,Florida,33019,Hollywood,26.018967,-80.12231,SE Corner of Florida,Broward County,217,United States
649,34235,N,N,N,East South Central,South,KY,Kentucky,41150,Jacobs,38.225087,-83.242129,NE Corner of Kentucky,Unknown County,55,United States
650,297967,Y,N,N,South Atlantic,South,GA,Georgia,31058,Mauk,32.498727,-84.42804,SW Corner of Georgia,Marion County,97,United States
651,149643,Y,Y,N,West North Central,Midwest,ND,North Dakota,58631,Glen Ullin,46.759443,-101.83368,SW Corner of North Dakota,Morton County,46,United States
652,45353,Y,Y,Y,Mountain,West,NV,Nevada,89005,Boulder City,35.968615,-114.83354,SE Corner of Nevada,Clark County,101,United States
653,54156,Y,N,N,Mid-Atlantic,Northeast,NY,New York,10595,Valhalla,41.083848,-73.77785,SE Corner of New York,Westchester County,18,United States
654,138075,Y,Y,Y,East North Central,Midwest,WI,Wisconsin,54416,Bowler,44.879391,-88.95511,NE Corner of Wisconsin,Shawano County,233,United States
655,104783,N,N,N,Pacific,West,CA,California,94522,Concord,37.777208,-121.955399,NW Corner of California,Contra Costa County,39,United States
656,70887,Y,Y,N,Pacific,West,CA,California,91773,San Dimas,34.103341,-117.81814,SE Corner of California,Los Angeles County,44,United States
657,51846,Y,Y,N,West South Central,South,LA,Louisiana,71136,Shreveport,32.607556,-93.75256,NW Corner of Louisiana,Caddo Parish,86,United States
658,195531,N,N,N,West South Central,South,AR,Arkansas,72545,Heber Springs,35.535238,-92.021291,NE Corner of Arkansas,Cleburne County,170,United States
659,236626,Y,Y,N,East South Central,South,MS,Mississippi,39096,Lorman,31.825143,-91.07877,SW Corner of Mississippi,Jefferson County,97,United States
660,237564,N,N,N,West North Central,Midwest,ND,North Dakota,58626,Dunn Center,47.346329,-102.61222,SW Corner of North Dakota,Dunn County,201,United States
661,236191,Y,Y,Y,West North Central,Midwest,MN,Minnesota,55706,Babbitt,47.688083,-91.91856,NE Corner of Minnesota,St Louis County,224,United States
662,21878,Y,Y,Y,Pacific,West,CA,California,91302,Calabasas,34.133513,-118.66464,SE Corner of California,Los Angeles County,85,United States
663,647,Y,Y,Y,Mountain,West,CO,Colorado,80943,Colorado Springs,38.82469,-104.562027,SE Corner of Colorado,El Paso County,14,United States
664,83811,N,N,N,Pacific,West,WA,Washington,99122,Davenport,47.671143,-118.18938,NE Corner of Washington,Lincoln County,47,United States
665,173068,Y,Y,N,Mid-Atlantic,Northeast,NY,New York,14743,Hinsdale,42.203691,-78.407,SW Corner of New York,Cattaraugus County,234,United States
666,209447,Y,Y,Y,Pacific,West,CA,California,95388,Winton,37.400193,-120.61094,NW Corner of California,Merced County,100,United States
667,8634,Y,N,N,West North Central,Midwest,KS,Kansas,66053,Louisburg,38.602219,-94.68121,NE Corner of Kansas,Miami County,70,United States
668,35513,Y,Y,Y,South Atlantic,South,VA,Virginia,24281,Rose Hill,36.65364,-83.34736,SW Corner of Virginia,Lee County,27,United States
669,221076,Y,Y,N,Mid-Atlantic,Northeast,NY,New York,14240,Buffalo,42.768413,-78.887094,NW Corner of New York,Erie County,152,United States
670,64005,N,N,N,New England,Northeast,MA,Massachusetts,02045,Hull,42.286347,-70.87663,NE Corner of Massachusetts,Plymouth County,226,United States
671,167912,N,N,N,New England,Northeast,MA,Massachusetts,02495,Nonantum,42.446396,-71.459405,NE Corner of Massachusetts,Middlesex County,103,United States
672,43790,Y,Y,N,East North Central,Midwest,IL,Illinois,61870,Ridge Farm,39.90241,-87.62722,NE Corner of Illinois,Vermilion County,207,United States
673,216726,Y,N,N,East North Central,Midwest,IL,Illinois,62756,Springfield,39.749457,-89.606017,SW Corner of Illinois,Sangamon County,9,United States
674,173272,Y,Y,N,West North Central,Midwest,MO,Missouri,63164,Saint Louis,38.6531,-90.243462,NE Corner of Missouri,St. Louis City,148,United States
675,39432,N,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,17549,Martindale,40.154498,-76.08756,SE Corner of Pennsylvania,Lancaster County,129,United States
676,88261,Y,N,N,Mid-Atlantic,Northeast,NY,New York,13224,Syracuse,43.041866,-76.1032,NW Corner of New York,Onondaga County,229,United States
677,159508,Y,Y,Y,Mid-Atlantic,Northeast,NJ,New Jersey,07732,Highlands,40.404474,-73.9904,NE Corner of New Jersey,Monmouth County,31,United States
678,89089,Y,Y,N,East South Central,South,AL,Alabama,35485,Tuscaloosa,33.306606,-87.453224,NW Corner of Alabama,Tuscaloosa County,64,United States
679,44875,Y,Y,Y,West South Central,South,TX,Texas,78204,San Antonio,29.403583,-98.5063,SE Corner of Texas,Bexar County,114,United States
680,241909,Y,Y,Y,West South Central,South,TX,Texas,75380,Dallas,32.767268,-96.777626,NE Corner of Texas,Dallas County,224,United States
681,234967,Y,N,N,Mountain,West,NM,New Mexico,87123,Albuquerque,35.067447,-106.50645,NW Corner of New Mexico,Bernalillo County,159,United States
682,35953,Y,Y,N,New England,Northeast,ME,Maine,04085,Steep Falls,43.770432,-70.63812,SW Corner of Maine,Cumberland County,234,United States
683,8730,Y,Y,Y,Mountain,West,CO,Colorado,80623,Gilcrest,40.28319,-104.77878,NE Corner of Colorado,Weld County,25,United States
684,73039,Y,Y,Y,Pacific,West,CA,California,92602,Irvine,33.73297,-117.76932,SE Corner of California,Orange County,123,United States
685,297467,Y,Y,N,West North Central,Midwest,MO,Missouri,65570,Success,37.465392,-92.09651,SE Corner of Missouri,Texas County,176,United States
686,182331,N,N,N,Pacific,West,WA,Washington,99536,Kennewick,46.216706,-119.160173,SE Corner of Washington,Unknown County,82,United States
687,175759,Y,Y,N,South Atlantic,South,MD,Maryland,20908,Silver Spring,39.143979,-77.207617,NE Corner of Maryland,Montgomery County,164,United States
688,276318,Y,N,N,Pacific,West,CA,California,95616,Davis,38.549256,-121.73655,NW Corner of California,Yolo County,28,United States
689,219653,Y,Y,Y,South Atlantic,South,GA,Georgia,31337,Lenox,31.271852,-83.459054,SW Corner of Georgia,Unknown County,85,United States
690,156991,Y,Y,N,East North Central,Midwest,IL,Illinois,61625,Peoria,40.696287,-89.616648,NW Corner of Illinois,Peoria County,181,United States
691,55571,Y,N,N,Mid-Atlantic,Northeast,NY,New York,12566,Pine Bush,41.61134,-74.32764,SE Corner of New York,Ulster County,201,United States
692,268520,Y,Y,N,West South Central,South,LA,Louisiana,70345,Cut Off,29.523897,-90.34043,SE Corner of Louisiana,Lafourche Parish,191,United States
693,249415,Y,N,N,South Atlantic,South,VA,Virginia,23014,Beaumont,37.733844,-77.888082,SE Corner of Virginia,Powhatan County,10,United States
694,241264,Y,Y,N,West North Central,Midwest,KS,Kansas,66758,Neosho Falls,38.005429,-95.56976,SE Corner of Kansas,Woodson County,63,United States
695,47664,Y,Y,N,West North Central,Midwest,MN,Minnesota,55987,Winona,44.033867,-91.65106,SE Corner of Minnesota,Winona County,142,United States
696,285015,N,N,N,Pacific,West,CA,California,92060,Palomar Mountain,33.308217,-116.8471,SE Corner of California,San Diego County,249,United States
697,146318,Y,N,N,East South Central,South,MS,Mississippi,38160,Metcalfe,34.259164,-89.06039,NE Corner of Mississippi,Unknown County,112,United States
698,23925,N,N,N,New England,Northeast,MA,Massachusetts,01850,Lowell,42.655791,-71.30504,NE Corner of Massachusetts,Middlesex County,199,United States
699,34223,Y,N,N,West North Central,Midwest,SD,South Dakota,57315,Avon,43.006529,-98.04587,SE Corner of South Dakota,Bon Homme County,183,United States
700,134316,Y,Y,N,South Atlantic,South,FL,Florida,32044,Hampton,29.863141,-82.15623,NE Corner of Florida,Bradford County,131,United States
701,146628,Y,Y,N,West North Central,Midwest,MN,Minnesota,55434,Minneapolis,45.164248,-93.2531,SE Corner of Minnesota,Anoka County,211,United States
702,145633,Y,Y,Y,West South Central,South,TX,Texas,76878,Santa Anna,31.722813,-99.2959,NE Corner of Texas,Coleman County,214,United States
703,248398,Y,N,N,East North Central,Midwest,IL,Illinois,62237,Coulterville,38.188624,-89.59789,SW Corner of Illinois,Perry County,28,United States
704,86358,N,N,N,West North Central,Midwest,SD,South Dakota,57653,Shadehill,45.690446,-102.25384,NW Corner of South Dakota,Unknown County,191,United States
705,246742,Y,N,N,East South Central,South,KY,Kentucky,42455,Sebree,37.600857,-87.52635,SW Corner of Kentucky,Webster County,55,United States
706,109052,Y,Y,N,South Atlantic,South,WV,West Virginia,26327,Berea,39.122023,-80.95448,NW Corner of West Virginia,Ritchie County,134,United States
707,265516,Y,N,N,Mountain,West,NM,New Mexico,87520,Chama,36.874229,-106.55118,NW Corner of New Mexico,Rio Arriba County,14,United States
708,29420,Y,Y,N,East North Central,Midwest,OH,Ohio,45760,Middleport,39.006757,-82.08208,SE Corner of Ohio,Meigs County,20,United States
709,244553,N,N,N,West North Central,Midwest,SD,South Dakota,57029,Freeman,43.335663,-97.47022,SE Corner of South Dakota,Hutchinson County,35,United States
710,253391,Y,Y,N,Pacific,West,CA,California,93761,Fresno,36.746375,-119.639658,SW Corner of California,Fresno County,65,United States
711,162769,Y,N,N,South Atlantic,South,FL,Florida,32762,Oviedo,28.744752,-81.22328,NE Corner of Florida,Seminole County,104,United States
712,161955,Y,N,N,Mountain,West,ID,Idaho,83401,Idaho Falls,43.528891,-111.98136,SE Corner of Idaho,Bonneville County,200,United States
713,18131,Y,N,N,Mountain,West,AZ,Arizona,85650,Sierra Vista,31.492003,-110.24699,SE Corner of Arizona,Cochise County,83,United States
714,263543,N,N,N,South Atlantic,South,SC,South Carolina,29589,Rains,34.095976,-79.31738,NE Corner of South Carolina,Marion County,174,United States
715,273570,Y,N,N,South Atlantic,South,NC,North Carolina,27115,Winston Salem,36.027482,-80.20728,NW Corner of North Carolina,Forsyth County,15,United States
716,159849,Y,N,N,Pacific,West,OR,Oregon,97437,Elmira,44.099732,-123.38787,SW Corner of Oregon,Lane County,62,United States
717,75006,Y,Y,Y,Pacific,West,CA,California,93954,San Lucas,36.126393,-120.91784,SW Corner of California,Monterey County,174,United States
718,173097,Y,Y,N,West South Central,South,TX,Texas,79906,El Paso,31.809263,-106.43081,NW Corner of Texas,El Paso County,134,United States
719,43643,Y,N,N,West South Central,South,TX,Texas,79697,Abilene,32.302132,-99.890737,NE Corner of Texas,Taylor County,190,United States
720,145801,N,N,N,Mountain,West,UT,Utah,84141,Salt Lake City,40.668068,-111.908297,NW Corner of Utah,Salt Lake County,180,United States
721,174055,Y,Y,N,South Atlantic,South,GA,Georgia,31766,Morgan,31.575228,-84.59849,SW Corner of Georgia,Unknown County,240,United States
722,144539,N,N,N,Pacific,West,CA,California,94161,San Francisco,37.784827,-122.727802,NW Corner of California,San Francisco County,47,United States
723,268344,N,N,N,New England,Northeast,MA,Massachusetts,02559,Pocasset,41.694132,-70.61706,SE Corner of Massachusetts,Barnstable County,28,United States
724,120634,Y,N,N,East North Central,Midwest,IL,Illinois,61641,Peoria,40.640002,-89.651987,NW Corner of Illinois,Peoria County,30,United States
725,247674,N,N,N,South Atlantic,South,MD,Maryland,21617,Centreville,39.049697,-76.05309,NE Corner of Maryland,Queen Anne's County,236,United States
726,129898,Y,Y,Y,Mid-Atlantic,Northeast,NY,New York,12575,Rock Tavern,41.478722,-74.15626,SE Corner of New York,Orange County,59,United States
727,238862,N,N,N,West South Central,South,TX,Texas,78028,Kerrville,30.042529,-99.15152,SE Corner of Texas,Kerr County,148,United States
728,51562,Y,Y,N,Pacific,West,CA,California,94966,Sausalito,38.068036,-122.740988,NW Corner of California,Marin County,18,United States
729,36181,Y,Y,Y,East North Central,Midwest,WI,Wisconsin,54177,Wausaukee,45.370117,-87.87769,NE Corner of Wisconsin,Marinette County,173,United States
730,46147,Y,N,N,West South Central,South,OK,Oklahoma,74752,Pickens,34.061674,-94.808868,SE Corner of Oklahoma,McCurtain County,218,United States
731,97083,Y,N,N,Pacific,West,WA,Washington,99143,Lacrosse,46.792982,-117.91313,SE Corner of Washington,Whitman County,184,United States
732,102305,N,N,N,South Atlantic,South,WV,West Virginia,26145,Pennsboro,39.288336,-80.968967,NW Corner of West Virginia,Unknown County,245,United States
733,118908,N,N,N,Pacific,West,CA,California,95368,Salida,37.708727,-121.08928,NW Corner of California,Stanislaus County,91,United States
734,191910,N,N,N,South Atlantic,South,VA,Virginia,24171,Stuart,36.655575,-80.23909,SW Corner of Virginia,Patrick County,202,United States
735,292993,N,N,N,West South Central,South,TX,Texas,76467,Paluxy,32.341365,-97.932083,NE Corner of Texas,Hood County,140,United States
736,151486,Y,Y,Y,East South Central,South,KY,Kentucky,42044,Gilbertsville,36.97877,-88.28273,SW Corner of Kentucky,Marshall County,166,United States
737,202162,N,N,N,East North Central,Midwest,MI,Michigan,48065,Romeo,42.826805,-83.02963,SE Corner of Michigan,Macomb County,51,United States
738,270316,Y,Y,N,New England,Northeast,MA,Massachusetts,01081,Wales,42.058024,-72.22517,SW Corner of Massachusetts,Hampden County,15,United States
739,52805,Y,N,N,East South Central,South,MS,Mississippi,38620,Courtland,34.236973,-89.91568,NW Corner of Mississippi,Panola County,184,United States
740,19535,N,N,N,West North Central,Midwest,MO,Missouri,65686,Kimberling City,36.63101,-93.43392,SW Corner of Missouri,Stone County,79,United States
741,216361,Y,Y,N,West North Central,Midwest,MO,Missouri,65257,Higbee,39.286571,-92.53612,NW Corner of Missouri,Randolph County,176,United States
742,57852,Y,Y,N,Pacific,West,CA,California,90061,Los Angeles,33.923365,-118.27591,SE Corner of California,Los Angeles County,119,United States
743,88870,Y,N,N,New England,Northeast,CT,Connecticut,06040,Manchester,41.778888,-72.52384,NE Corner of Connecticut,Hartford County,8,United States
744,44035,N,N,N,East South Central,South,AL,Alabama,36619,Mobile,30.586808,-88.18552,SW Corner of Alabama,Mobile County,49,United States
745,193271,N,N,N,Mid-Atlantic,Northeast,NY,New York,11717,Brentwood,40.783954,-73.24517,SE Corner of New York,Suffolk County,249,United States
746,164656,Y,Y,N,South Atlantic,South,MD,Maryland,21054,Gambrills,39.040159,-76.68408,NE Corner of Maryland,Anne Arundel County,9,United States
747,81285,Y,N,N,South Atlantic,South,SC,South Carolina,29222,Columbia,34.005992,-80.970766,NW Corner of South Carolina,Richland County,40,United States
748,4338,Y,Y,Y,South Atlantic,South,GA,Georgia,31077,Rhine,31.953407,-83.18058,SE Corner of Georgia,Dodge County,201,United States
749,221328,Y,Y,N,Mid-Atlantic,Northeast,NJ,New Jersey,07028,Glen Ridge,40.80495,-74.2047,NE Corner of New Jersey,Essex County,110,United States
750,137167,Y,Y,Y,New England,Northeast,NH,New Hampshire,03282,Wentworth,43.874357,-71.91765,SW Corner of New Hampshire,Grafton County,161,United States
751,132870,N,N,N,East South Central,South,MS,Mississippi,39307,Meridian,32.358891,-88.7494,SE Corner of Mississippi,Lauderdale County,183,United States
752,180041,Y,Y,Y,West North Central,Midwest,MO,Missouri,63042,Hazelwood,38.7785,-90.37005,NE Corner of Missouri,St Louis County,9,United States
753,271110,Y,Y,Y,West South Central,South,AR,Arkansas,72419,Caraway,35.755308,-90.32581,NE Corner of Arkansas,Craighead County,96,United States
754,27792,N,N,N,Mountain,West,CO,Colorado,80015,Aurora,39.623896,-104.77723,NE Corner of Colorado,Arapahoe County,125,United States
755,169268,Y,N,N,New England,Northeast,CT,Connecticut,06107,W Hartford,41.75275,-72.7546,NW Corner of Connecticut,Hartford County,120,United States
756,53024,Y,Y,N,South Atlantic,South,WV,West Virginia,25021,Bim,37.922612,-81.68729,SW Corner of West Virginia,Boone County,183,United States
757,55322,Y,Y,Y,South Atlantic,South,WV,West Virginia,25920,Slab Fork,37.683749,-81.34359,SW Corner of West Virginia,Raleigh County,11,United States
758,135651,N,N,N,Mountain,West,NV,Nevada,89011,Henderson,36.121607,-114.92514,SE Corner of Nevada,Clark County,205,United States
759,154326,Y,Y,Y,West North Central,Midwest,KS,Kansas,66537,Scranton,38.771467,-95.72799,NE Corner of Kansas,Osage County,83,United States
760,53172,Y,Y,N,South Atlantic,South,MD,Maryland,21285,Baltimore,39.438964,-76.592139,NE Corner of Maryland,Baltimore City,98,United States
761,19603,Y,Y,N,South Atlantic,South,GA,Georgia,31732,Cedar Springs,31.169794,-85.0557,SW Corner of Georgia,Unknown County,7,United States
762,242274,Y,Y,Y,Mountain,West,AZ,Arizona,86029,Sun Valley,35.285746,-110.288704,NE Corner of Arizona,Navajo County,193,United States
763,143013,Y,Y,Y,East North Central,Midwest,OH,Ohio,44846,Milan,41.306205,-82.60611,NE Corner of Ohio,Erie County,158,United States
764,238766,Y,Y,N,West North Central,Midwest,MO,Missouri,64484,Rushville,39.544889,-95.03076,NW Corner of Missouri,Buchanan County,157,United States
765,11371,Y,Y,N,Pacific,West,CA,California,95442,Glen Ellen,38.367948,-122.52468,NW Corner of California,Sonoma County,124,United States
766,73354,N,N,N,West North Central,Midwest,KS,Kansas,66942,Formoso,39.791338,-97.9986,NE Corner of Kansas,Jewell County,93,United States
767,122231,Y,Y,N,Mid-Atlantic,Northeast,NY,New York,11040,New Hyde Park,40.742901,-73.67895,SE Corner of New York,Nassau County,104,United States
768,279517,N,N,N,West North Central,Midwest,MO,Missouri,64638,Dawn,39.616309,-93.62076,NW Corner of Missouri,Livingston County,110,United States
769,67757,N,N,N,East North Central,Midwest,IL,Illinois,62082,Roodhouse,39.481469,-90.33999,SW Corner of Illinois,Greene County,173,United States
770,274968,Y,Y,Y,East South Central,South,AL,Alabama,36756,Marion,32.665966,-87.33889,NW Corner of Alabama,Perry County,240,United States
771,38017,Y,Y,N,West South Central,South,LA,Louisiana,70381,Morgan City,29.694629,-91.259347,SE Corner of Louisiana,St. Mary Parish,85,United States
772,54175,Y,N,N,Mid-Atlantic,Northeast,NY,New York,12078,Gloversville,43.069562,-74.3436,NE Corner of New York,Fulton County,138,United States
